0.9999941150,0.0030686820,0.0015339862,0.0030699435,-0.9999949510,-0.0008206720,0.0015314601,0.0008253764,-0.9999984867
0.9999940647,0.0031050904,0.0014929852,0.0031064114,-0.9999947850,-0.0008833292,0.0014902346,0.0008879618,-0.9999984954
0.9999940133,0.0031416194,0.0014504016,0.0031429951,-0.9999946122,-0.0009471891,0.0014474181,0.0009517421,-0.9999984996
0.9999939603,0.0031782594,0.0014064156,0.0031796845,-0.9999944325,-0.0010122271,0.0014031907,0.0010166929,-0.9999984987
0.9999938771,0.0032334459,0.0013381567,0.0032349348,-0.9999941493,-0.0011119810,0.0013345533,0.0011163031,-0.9999984864
0.9999938481,0.0032519103,0.0013148720,0.0032534176,-0.9999940512,-0.0011458169,0.0013111381,0.0011500877,-0.9999984791
0.9999937879,0.0032889458,0.0012676646,0.0032904855,-0.9999938490,-0.0012143578,0.0012636628,0.0012185215,-0.9999984592
0.9999937245,0.0033261256,0.0012198022,0.0033276916,-0.9999936388,-0.0012840450,0.0012155236,0.0012880961,-0.9999984317
0.9999936573,0.0033634398,0.0011715600,0.0033650263,-0.9999934205,-0.0013548480,0.0011669954,0.0013587817,-0.9999983959
0.9999935490,0.0034196743,0.0010990252,0.0034212807,-0.9999930770,-0.0014631223,0.0010940142,0.0014668729,-0.9999983257
