0.0810019250,-0.0337451177,-1.0912053127
0.0816985288,-0.0331825982,-1.0875363918
0.0822981330,-0.0326309227,-1.0840726846
0.0824209057,-0.0325131314,-1.0833706673
0.0829785264,-0.0319320749,-1.0799893276
0.0839411561,-0.0308869480,-1.0743370269
0.0844681163,-0.0303598774,-1.0713655153
0.0847880268,-0.0300556418,-1.0696167714
0.0854444791,-0.0294293910,-1.0660898011
0.0860806811,-0.0288096773,-1.0625342814
0.0872510671,-0.0277228667,-1.0564036183
0.0878226385,-0.0272274922,-1.0534763087
0.0881817596,-0.0269219979,-1.0516431612
0.0889175012,-0.0262899391,-1.0479479111
0.0896259785,-0.0256674599,-1.0442283112
0.0909021685,-0.0245824710,-1.0378576450
0.0915238749,-0.0240810991,-1.0347830322
0.0919085787,-0.0237743187,-1.0328767797
0.0926906781,-0.0231403338,-1.0290394688
0.0934400631,-0.0225136133,-1.0251833769
0.0948083966,-0.0213940429,-1.0184018797
0.0954100075,-0.0209219777,-1.0154216683
0.0958051427,-0.0206133326,-1.0134556660
0.0966049269,-0.0199729748,-1.0095007872
0.0973682837,-0.0193348166,-1.0055295674
0.0987485418,-0.0181875210,-0.9986053935
0.0993707874,-0.0176816679,-0.9954837960
0.0997718536,-0.0173550470,-0.9934621369
0.1005833756,-0.0166766473,-0.9893986341
0.1013534996,-0.0159989211,-0.9853239048
0.1027588488,-0.0147675295,-0.9781330595
0.1033610652,-0.0142469125,-0.9750390901
0.1037609871,-0.0138999725,-0.9729728300
0.1045683227,-0.0131826608,-0.9688214162
0.1053374955,-0.0124661890,-0.9646592334
0.1066965307,-0.0112174808,-0.9575771009
0.1073531867,-0.0106262882,-0.9541577003
0.1077563595,-0.0102631446,-0.9520481482
0.1085649769,-0.0095380737,-0.9478201049
0.1099121511,-0.0081935715,-0.9402586203
0.1106666451,-0.0074195658,-0.9359989770
0.1112074069,-0.0068505210,-0.9328674461
0.1115763445,-0.0064603847,-0.9307153968
0.1128094627,-0.0050209772,-0.9230153537
0.1135057520,-0.0041892370,-0.9186463995
0.1136640229,-0.0040017097,-0.9176616488
0.1147002069,-0.0027510986,-0.9110443364
0.1150349012,-0.0023325028,-0.9088273631
0.1162623162,-0.0007833546,-0.9007793371
0.1169381165,0.0000839738,-0.8963311446
0.1170958373,0.0002856166,-0.8952972999
0.1181332471,0.0016245882,-0.8883980167
0.1184752424,0.0020758300,-0.8860792598
0.1191777190,0.0030073770,-0.8813900840
0.1203390236,0.0045151538,-0.8738146666
0.1206424659,0.0049094389,-0.8718556309
0.1217805267,0.0063716702,-0.8645589685
0.1221677614,0.0068654839,-0.8621007932
0.1229502697,0.0078819267,-0.8571289928
0.1242766738,0.0095707974,-0.8489342754
0.1245978462,0.0099760605,-0.8469939405
0.1258968998,0.0115956996,-0.8392236764
0.1263394235,0.0121436720,-0.8366054996
0.1272426565,0.0132672574,-0.8313105046
0.1287831206,0.0151462515,-0.8225193800
0.1291404248,0.0155764062,-0.8205276867
0.1306312959,0.0173572916,-0.8122799379
0.1311363155,0.0179590491,-0.8095060840
0.1321705733,0.0191848295,-0.8039048471
0.1339731173,0.0212927307,-0.7943313663
0.1343163630,0.0216893114,-0.7925429046
0.1359771177,0.0236078646,-0.7838982523
0.1365357971,0.0242537613,-0.7810006000
0.1376747443,0.0255592844,-0.7751646525
0.1396931433,0.0278561282,-0.7649419882
0.1400031652,0.0282055319,-0.7633926892
0.1417768594,0.0302119563,-0.7544964074
0.1423677172,0.0308841188,-0.7515260112
0.1435651417,0.0322330546,-0.7455614446
0.1457162567,0.0346514277,-0.7348809003
0.1459759957,0.0349412790,-0.7336004092
0.1477856824,0.0369734916,-0.7246198447
0.1483839021,0.0376508199,-0.7216315268
0.1495904748,0.0389998776,-0.7156468483
0.1507831745,0.0403464862,-0.7096763946
0.1529967894,0.0428065162,-0.6986778029
0.1537723994,0.0436793391,-0.6947742474
0.1543587913,0.0443413931,-0.6918097353
0.1555381766,0.0456530625,-0.6858828060
0.1567011268,0.0469552104,-0.6799789280
0.1589107307,0.0493898256,-0.6687861584
0.1598971635,0.0504649378,-0.6630368883
0.1603016982,0.0512893925,-0.6582591909
0.1607914336,0.0525431465,-0.6527659277
0.1609077805,0.0528504104,-0.6514761037
0.1616975113,0.0548306859,-0.6430058897
0.1621927787,0.0560194644,-0.6378651198
0.1624625507,0.0566435933,-0.6351389082
0.1634655964,0.0587568635,-0.6256043079
0.1636217010,0.0590687318,-0.6241749558
0.1646536727,0.0609866452,-0.6151108500
0.1652197353,0.0619758909,-0.6103380304
0.1655573329,0.0625457586,-0.6075517805
0.1662540432,0.0636587922,-0.6019521083
0.1669703582,0.0647599337,-0.5963221180
0.1683107554,0.0666967402,-0.5861084427
0.1688468462,0.0674482058,-0.5821044405
