0.0019941750,-0.0021168935,0.5104800441,-1.2192750419,-0.0052730590,1.4612245585,-1.6119861078,-0.0033747577,0.0001227185,0.5008926641,-1.2143375412,-0.0021092236,1.4517090839,-1.5893826612
0.0019634954,-0.0021782527,0.5108156024,-1.2194667895,-0.0055486961,1.4615840852,-1.6122612656,-0.0033440781,0.0001227185,0.5009885379,-1.2145292888,-0.0022410501,1.4519367842,-1.5896110805
0.0019328158,-0.0022089323,0.5111990976,-1.2197064740,-0.0058483018,1.4618717066,-1.6125249185,-0.0033133985,0.0001227185,0.5010844117,-1.2147210364,-0.0023968450,1.4521165476,-1.5898474094
0.0018714566,-0.0022396120,0.5117264035,-1.2200899692,-0.0062917181,1.4621713123,-1.6128978676,-0.0032827189,0.0001227185,0.5012761593,-1.2150565947,-0.0026365295,1.4522483740,-1.5902119696
0.0018407769,-0.0022702916,0.5119181511,-1.2201858430,-0.0064475130,1.4622312334,-1.6130165115,-0.0032827189,0.0001227185,0.5013720331,-1.2152004054,-0.0027204191,1.4522723425,-1.5903351674
0.0018100973,-0.0023009712,0.5123495832,-1.2204734644,-0.0067351344,1.4623271072,-1.6132456498,-0.0032520393,0.0001227185,0.5015158438,-1.2154400899,-0.0028881982,1.4522603583,-1.5905830012
0.0017794177,-0.0023316508,0.5127810153,-1.2207131489,-0.0070107716,1.4623630599,-1.6134642421,-0.0032213597,0.0000920388,0.5017075914,-1.2156797744,-0.0030679616,1.4522004371,-1.5908305953
0.0017487381,-0.0023623304,0.5131645104,-1.2210007703,-0.0072624403,1.4623390914,-1.6136718089,-0.0032213597,0.0000920388,0.5018993390,-1.2159673958,-0.0032357407,1.4521045633,-1.5910762719
0.0016873789,-0.0023930100,0.5137876901,-1.2214801393,-0.0075979986,1.4622312334,-1.6139649430,-0.0031600004,0.0000920388,0.5022348973,-1.2163988279,-0.0034634410,1.4518648788,-1.5914381955
0.0016873789,-0.0024236896,0.5140273746,-1.2216718869,-0.0076818882,1.4621713123,-1.6140584200,-0.0031600004,0.0000920388,0.5023307711,-1.2165426386,-0.0035233621,1.4517690050,-1.5915565996
0.0016566993,-0.0024543693,0.5144108698,-1.2220074451,-0.0078376831,1.4620275016,-1.6142393818,-0.0031293208,0.0000920388,0.5025225187,-1.2168781969,-0.0036432044,1.4515532890,-1.5917893332
0.0015953400,-0.0024543693,0.5148423019,-1.2223909403,-0.0079455411,1.4618597224,-1.6144133927,-0.0031293208,0.0000920388,0.5027622032,-1.2172137552,-0.0037390782,1.4513016203,-1.5920158351
0.0015646604,-0.0024850489,0.5152257971,-1.2227744355,-0.0080174465,1.4616559906,-1.6145806925,-0.0030986412,0.0000920388,0.5029539508,-1.2175493135,-0.0037989993,1.4510379673,-1.5922349067
0.0015339808,-0.0025157285,0.5158010399,-1.2233976152,-0.0080054622,1.4613204323,-1.6148218151,-0.0030679616,0.0000920388,0.5032415722,-1.2181245563,-0.0038349520,1.4506185194,-1.5925484141
0.0015033012,-0.0025464081,0.5159927875,-1.2236372997,-0.0079695096,1.4612125743,-1.6148999522,-0.0030679616,0.0000920388,0.5033374460,-1.2183163039,-0.0038229677,1.4504627245,-1.5926486022
0.0014726216,-0.0025464081,0.5163283458,-1.2240687318,-0.0078616515,1.4609609055,-1.6150540694,-0.0030372820,0.0000920388,0.5035291936,-1.2186997991,-0.0037630466,1.4501751031,-1.5928427466
0.0014419419,-0.0025770877,0.5166639041,-1.2245481008,-0.0076818882,1.4607212210,-1.6152057897,-0.0030066023,0.0000920388,0.5037209412,-1.2191312312,-0.0036671728,1.4498754975,-1.5930280227
0.0013805827,-0.0026077673,0.5169994624,-1.2250754067,-0.0074541879,1.4604695523,-1.6153551131,-0.0029759227,0.0000920388,0.5038647519,-1.2196106002,-0.0035233621,1.4495878761,-1.5932032321
0.0013499031,-0.0026077673,0.5173829576,-1.2258423971,-0.0069868031,1.4600980413,-1.6155763419,-0.0029452431,0.0000613592,0.5040564995,-1.2202817168,-0.0032117723,1.4491684282,-1.5934479500
