p_x,p_y,p_z,v_x,v_y,v_z,r11,r12,r13,r21,r22,r23,r31,r32,r33
1.16655,-0.0202887,0.839385,0.270009,-0.0470367,-0.0761951,0.9964,-0.073399,0.0424238,0.0783531,0.988383,-0.130227,-0.0323725,0.133082,0.990576
1.16669,-0.0203655,0.839343,0.270301,-0.0476049,-0.0767897,0.996407,-0.0734222,0.0422277,0.0783473,0.988395,-0.130144,-0.0321821,0.132985,0.990595
1.16684,-0.0204424,0.839301,0.270591,-0.0481727,-0.0773842,0.996413,-0.0734454,0.0420315,0.0783415,0.988406,-0.130062,-0.0319917,0.132888,0.990615
1.16698,-0.0205196,0.839259,0.270873,-0.0487426,-0.0779787,0.99642,-0.0734684,0.0418362,0.0783355,0.988418,-0.129971,-0.0318029,0.132783,0.990635
1.16713,-0.0205968,0.839216,0.271154,-0.0493118,-0.0785732,0.996426,-0.0734915,0.0416408,0.0783295,0.988431,-0.129881,-0.0316139,0.132678,0.990655
1.16728,-0.0206744,0.839174,0.271411,-0.0498831,-0.0791842,0.996433,-0.0735143,0.0414471,0.0783232,0.988445,-0.129778,-0.0314276,0.132562,0.990676
1.16742,-0.0207518,0.839131,0.271667,-0.0504532,-0.0797951,0.996439,-0.0735372,0.0412533,0.0783169,0.988459,-0.129676,-0.0312411,0.132445,0.990698
1.16757,-0.0208294,0.839087,0.271921,-0.0510227,-0.0804058,0.996445,-0.07356,0.0410594,0.0783106,0.988473,-0.129574,-0.0310547,0.132329,0.990719
1.16771,-0.0209071,0.839043,0.272153,-0.0515886,-0.081035,0.996451,-0.0735827,0.0408667,0.0783042,0.988488,-0.129464,-0.0308699,0.132205,0.990742
1.16786,-0.020985,0.838999,0.272384,-0.0521538,-0.0816642,0.996458,-0.0736053,0.0406739,0.0782977,0.988502,-0.129354,-0.0306851,0.13208,0.990764
1.16801,-0.0210633,0.838955,0.272574,-0.0527159,-0.0823332,0.996464,-0.0736277,0.0404829,0.078291,0.988519,-0.129232,-0.030503,0.131945,0.990788
1.16815,-0.0211414,0.83891,0.272762,-0.0532768,-0.0830019,0.99647,-0.0736501,0.0402918,0.0782842,0.988535,-0.129111,-0.0303209,0.131809,0.990811
1.1683,-0.0212196,0.838865,0.272949,-0.0538368,-0.0836705,0.996476,-0.0736725,0.0401007,0.0782775,0.988552,-0.128989,-0.0301387,0.131673,0.990835
1.16845,-0.0212979,0.83882,0.273106,-0.0543926,-0.0843687,0.996482,-0.0736947,0.0399108,0.0782706,0.988569,-0.12886,-0.0299583,0.13153,0.990859
1.16859,-0.0213763,0.838774,0.273262,-0.0549475,-0.0850667,0.996488,-0.0737169,0.0397208,0.0782636,0.988587,-0.12873,-0.0297779,0.131387,0.990884
1.16874,-0.0214552,0.838728,0.273372,-0.0554969,-0.0858102,0.996494,-0.0737387,0.0395327,0.0782563,0.988605,-0.12859,-0.0296002,0.131233,0.99091
1.16889,-0.0215338,0.838681,0.27348,-0.0560448,-0.0865535,0.9965,-0.0737605,0.0393444,0.0782491,0.988624,-0.128449,-0.0294223,0.131078,0.990935
1.16904,-0.0216126,0.838634,0.273587,-0.0565919,-0.0872967,0.996505,-0.0737822,0.0391562,0.0782418,0.988643,-0.128309,-0.0292445,0.130924,0.990961
1.16918,-0.0216912,0.838587,0.273668,-0.0571323,-0.0880664,0.996511,-0.0738037,0.038969,0.0782343,0.988663,-0.128161,-0.0290684,0.130763,0.990987
1.16933,-0.02177,0.83854,0.273749,-0.0576718,-0.088836,0.996517,-0.0738252,0.0387819,0.0782267,0.988683,-0.128013,-0.0288923,0.130601,0.991014
1.16948,-0.0218494,0.838492,0.273793,-0.0582051,-0.0896411,0.996522,-0.0738462,0.0385965,0.0782187,0.988704,-0.127855,-0.0287189,0.130429,0.991042
1.16962,-0.0219283,0.838443,0.273834,-0.0587368,-0.090446,0.996528,-0.0738671,0.038411,0.0782108,0.988725,-0.127696,-0.0285454,0.130257,0.991069
1.16977,-0.0220072,0.838394,0.273875,-0.0592673,-0.0912507,0.996534,-0.0738881,0.0382255,0.0782028,0.988746,-0.127537,-0.0283718,0.130085,0.991097
1.16992,-0.0220864,0.838345,0.273898,-0.0597947,-0.0920704,0.996539,-0.0739087,0.0380411,0.0781945,0.988768,-0.127372,-0.0282,0.129905,0.991125
1.17006,-0.0221657,0.838296,0.27392,-0.0603209,-0.0928899,0.996545,-0.0739293,0.0378568,0.0781863,0.98879,-0.127206,-0.0280282,0.129726,0.991154
1.17021,-0.0222453,0.838246,0.273922,-0.0608449,-0.0937242,0.99655,-0.0739493,0.0376743,0.0781775,0.988813,-0.12703,-0.0278591,0.129537,0.991183
1.17036,-0.0223245,0.838195,0.273922,-0.0613673,-0.0945583,0.996556,-0.0739693,0.0374917,0.0781688,0.988837,-0.126853,-0.0276899,0.129347,0.991213
1.1705,-0.022404,0.838144,0.27392,-0.0618889,-0.0953923,0.996561,-0.0739893,0.0373091,0.0781601,0.98886,-0.126677,-0.0275207,0.129157,0.991242
1.17065,-0.0224835,0.838093,0.27391,-0.0624063,-0.0962277,0.996566,-0.0740089,0.0371278,0.078151,0.988884,-0.126494,-0.0273534,0.128961,0.991272
1.1708,-0.0225628,0.838042,0.273899,-0.0629221,-0.097063,0.996571,-0.0740285,0.0369465,0.078142,0.988908,-0.126311,-0.0271861,0.128765,0.991302
1.17094,-0.0226428,0.83799,0.273895,-0.0634402,-0.0978824,0.996577,-0.0740476,0.0367674,0.0781326,0.988934,-0.126117,-0.0270219,0.128558,0.991334
1.17109,-0.0227225,0.837937,0.273888,-0.0639565,-0.0987015,0.996582,-0.0740666,0.0365882,0.0781232,0.988959,-0.125923,-0.0268576,0.128351,0.991365
1.17124,-0.0228021,0.837884,0.273881,-0.0644716,-0.0995205,0.996587,-0.0740856,0.0364091,0.0781138,0.988984,-0.12573,-0.0266932,0.128145,0.991396
1.17138,-0.0228816,0.837831,0.273876,-0.0649853,-0.100326,0.996592,-0.0741042,0.0362315,0.0781042,0.989011,-0.125529,-0.0265311,0.127931,0.991428
1.17153,-0.0229613,0.837778,0.27387,-0.0654982,-0.101131,0.996597,-0.0741228,0.0360539,0.0780946,0.989037,-0.125329,-0.0263689,0.127718,0.99146
1.17168,-0.0230415,0.837723,0.273882,-0.0660146,-0.101903,0.996602,-0.074141,0.0358792,0.0780847,0.989064,-0.125118,-0.0262104,0.127495,0.991493
1.17182,-0.0231212,0.837669,0.273894,-0.0665289,-0.102674,0.996607,-0.0741591,0.0357043,0.0780748,0.989092,-0.124908,-0.0260518,0.127271,0.991526
1.17197,-0.0232007,0.837615,0.273904,-0.0670419,-0.103446,0.996612,-0.0741772,0.0355295,0.078065,0.989119,-0.124697,-0.0258932,0.127048,0.991559
1.17211,-0.0232803,0.837559,0.273928,-0.0675531,-0.104191,0.996617,-0.074195,0.0353567,0.078055,0.989147,-0.124479,-0.0257372,0.126818,0.991592
1.17226,-0.02336,0.837504,0.273952,-0.0680631,-0.104936,0.996622,-0.0742127,0.0351839,0.078045,0.989175,-0.124261,-0.0255812,0.126588,0.991626
1.17241,-0.0234404,0.837448,0.274001,-0.068577,-0.105639,0.996626,-0.0742301,0.0350145,0.078035,0.989205,-0.124034,-0.0254295,0.126347,0.99166
1.17255,-0.02352,0.837392,0.274048,-0.0690884,-0.106342,0.996631,-0.0742474,0.0348451,0.078025,0.989234,-0.123806,-0.0252777,0.126107,0.991695
1.1727,-0.0235997,0.837336,0.274095,-0.0695986,-0.107045,0.996636,-0.0742647,0.0346756,0.078015,0.989263,-0.123577,-0.0251259,0.125867,0.991729
1.17285,-0.0236794,0.837279,0.274155,-0.0701077,-0.107722,0.99664,-0.0742818,0.0345087,0.078005,0.989294,-0.123343,-0.0249771,0.12562,0.991764
1.17299,-0.0237593,0.837222,0.274214,-0.0706159,-0.108399,0.996645,-0.0742988,0.0343416,0.077995,0.989324,-0.123108,-0.0248282,0.125373,0.991799
1.17314,-0.02384,0.837164,0.274292,-0.071125,-0.109043,0.996649,-0.0743156,0.0341787,0.0779851,0.989355,-0.122863,-0.0246843,0.125116,0.991835
1.17328,-0.0239198,0.837107,0.274367,-0.0716312,-0.109686,0.996653,-0.0743323,0.0340156,0.0779752,0.989386,-0.122617,-0.0245402,0.124859,0.991871
1.17343,-0.0239995,0.837049,0.274441,-0.072136,-0.11033,0.996658,-0.074349,0.0338526,0.0779654,0.989417,-0.122372,-0.0243961,0.124602,0.991907
1.17358,-0.0240795,0.83699,0.27413,-0.0733221,-0.111125,0.996662,-0.0743655,0.0336936,0.0779558,0.989449,-0.12212,-0.0242566,0.124339,0.991943
1.17372,-0.0241598,0.836932,0.273817,-0.0745069,-0.11192,0.996666,-0.0743821,0.0335346,0.0779463,0.989481,-0.121868,-0.024117,0.124076,0.99198
1.17387,-0.024241,0.836872,0.273641,-0.075285,-0.112656,0.99667,-0.0743983,0.0333814,0.0779371,0.989514,-0.121607,-0.0239841,0.123804,0.992017
1.17401,-0.0243214,0.836813,0.273462,-0.0760602,-0.113393,0.996674,-0.0744145,0.0332282,0.0779279,0.989547,-0.121345,-0.023851,0.123531,0.992054
1.17416,-0.0244019,0.836753,0.273283,-0.0768338,-0.114129,0.996678,-0.0744306,0.033075,0.0779187,0.989579,-0.121084,-0.023718,0.123259,0.992091
1.1743,-0.0244825,0.836693,0.273144,-0.0774705,-0.114842,0.996681,-0.0744465,0.0329248,0.0779096,0.989613,-0.120816,-0.0235885,0.12298,0.992129
1.17445,-0.0245629,0.836633,0.273004,-0.0781053,-0.115555,0.996685,-0.0744623,0.0327745,0.0779004,0.989646,-0.120548,-0.0234589,0.122701,0.992166
1.17459,-0.0246442,0.836572,0.272845,-0.0786721,-0.116266,0.996689,-0.0744775,0.032628,0.077891,0.989681,-0.120271,-0.0233338,0.122414,0.992205
1.17474,-0.0247255,0.836511,0.272685,-0.0792374,-0.116977,0.996692,-0.0744926,0.0324814,0.0778817,0.989715,-0.119994,-0.0232087,0.122127,0.992243
1.17488,-0.0248057,0.83645,0.272524,-0.0797996,-0.117688,0.996696,-0.0745078,0.0323347,0.0778723,0.989749,-0.119717,-0.0230834,0.121839,0.992281
1.17503,-0.0248859,0.836388,0.272372,-0.0805765,-0.118309,0.9967,-0.0745226,0.0321899,0.0778628,0.989784,-0.119434,-0.0229605,0.121546,0.99232
1.17517,-0.0249662,0.836326,0.272219,-0.0813517,-0.118929,0.996703,-0.0745374,0.032045,0.0778534,0.989819,-0.119151,-0.0228376,0.121253,0.992359
1.17531,-0.0250476,0.836264,0.27209,-0.0819928,-0.119498,0.996707,-0.0745518,0.0319021,0.0778437,0.989855,-0.118859,-0.0227173,0.120951,0.992399
1.17546,-0.0251278,0.836202,0.27196,-0.0826306,-0.120067,0.99671,-0.0745662,0.0317592,0.0778341,0.989891,-0.118567,-0.022597,0.120649,0.992438
1.1756,-0.0252081,0.836139,0.271829,-0.0832667,-0.120635,0.996714,-0.0745806,0.0316163,0.0778245,0.989926,-0.118275,-0.0224768,0.120347,0.992477
1.17574,-0.0252884,0.836077,0.271723,-0.0838406,-0.121148,0.996717,-0.0745947,0.031474,0.0778146,0.989963,-0.117977,-0.0223576,0.120039,0.992517
1.17589,-0.0253685,0.836014,0.271615,-0.0844126,-0.12166,0.996721,-0.0746087,0.0313317,0.0778048,0.989999,-0.117679,-0.0222384,0.119731,0.992557
1.17603,-0.0254499,0.83595,0.271547,-0.0849785,-0.12206,0.996724,-0.0746225,0.0311899,0.0777947,0.990036,-0.117373,-0.0221205,0.119415,0.992598
1.17617,-0.02553,0.835887,0.271477,-0.0855409,-0.122459,0.996727,-0.0746363,0.0310481,0.0777846,0.990073,-0.117066,-0.0220025,0.119098,0.992639
1.17632,-0.0256101,0.835823,0.271407,-0.0861016,-0.122858,0.996731,-0.0746499,0.0309063,0.0777745,0.99011,-0.11676,-0.0218845,0.118782,0.992679
1.17646,-0.0256903,0.83576,0.271372,-0.0866896,-0.123159,0.996734,-0.0746636,0.0307647,0.0777644,0.990148,-0.116447,-0.0217672,0.118459,0.99272
1.1766,-0.0257705,0.835696,0.271336,-0.0872757,-0.12346,0.996737,-0.0746772,0.0306231,0.0777543,0.990185,-0.116134,-0.02165,0.118137,0.992761
1.17675,-0.0258518,0.835632,0.271277,-0.0880365,-0.123639,0.996741,-0.074691,0.0304827,0.0777444,0.990224,-0.115813,-0.0215345,0.117805,0.992803
1.17689,-0.0259321,0.835568,0.271217,-0.0887939,-0.123818,0.996744,-0.0747047,0.0303421,0.0777346,0.990262,-0.115491,-0.0214189,0.117473,0.992845
1.17703,-0.0260126,0.835504,0.271156,-0.0895494,-0.123996,0.996747,-0.0747184,0.0302016,0.0777248,0.9903,-0.115169,-0.0213034,0.117142,0.992887
1.17717,-0.0260932,0.83544,0.27116,-0.0903393,-0.12404,0.99675,-0.0747325,0.030062,0.0777154,0.990339,-0.114841,-0.0211893,0.116804,0.992929
1.17732,-0.026174,0.835376,0.271163,-0.0911272,-0.124084,0.996754,-0.0747465,0.0299225,0.077706,0.990378,-0.114512,-0.0210752,0.116466,0.992971
1.17746,-0.026256,0.835311,0.271283,-0.0919389,-0.123915,0.996757,-0.0747614,0.0297847,0.0776977,0.990418,-0.114174,-0.0209635,0.116118,0.993014
1.1776,-0.0263369,0.835248,0.271402,-0.0927468,-0.123746,0.99676,-0.0747763,0.0296469,0.0776894,0.990457,-0.113835,-0.0208519,0.115769,0.993057
1.17775,-0.0264179,0.835184,0.27152,-0.0935525,-0.123576,0.996763,-0.0747912,0.0295091,0.0776811,0.990497,-0.113496,-0.0207402,0.115421,0.9931
1.17789,-0.0264991,0.83512,0.271714,-0.0943439,-0.123269,0.996765,-0.0748069,0.0293727,0.0776738,0.990537,-0.11315,-0.0206303,0.115066,0.993144
1.17803,-0.0265805,0.835057,0.271906,-0.0951332,-0.122961,0.996768,-0.0748226,0.0292362,0.0776665,0.990577,-0.112804,-0.0205204,0.11471,0.993187
1.17818,-0.0266631,0.834994,0.272196,-0.0958953,-0.122466,0.996771,-0.0748398,0.029102,0.0776609,0.990618,-0.112447,-0.0204135,0.114344,0.993232
1.17832,-0.0267445,0.834931,0.272484,-0.0966532,-0.12197,0.996773,-0.0748571,0.0289677,0.0776554,0.990659,-0.112089,-0.0203065,0.113977,0.993276
1.17847,-0.0268261,0.834868,0.272772,-0.0974089,-0.121474,0.996776,-0.0748743,0.0288335,0.0776499,0.9907,-0.111731,-0.0201995,0.11361,0.99332
1.17861,-0.0269076,0.834806,0.273109,-0.0981431,-0.120868,0.996778,-0.0748926,0.0287009,0.0776457,0.990742,-0.111366,-0.0200947,0.113235,0.993365
1.17876,-0.0269893,0.834744,0.273445,-0.0988749,-0.120261,0.996781,-0.074911,0.0285683,0.0776415,0.990783,-0.111,-0.0199899,0.112861,0.99341
1.1789,-0.0270723,0.834682,0.273826,-0.0996067,-0.119519,0.996783,-0.0749313,0.0284385,0.0776395,0.990825,-0.110622,-0.0198885,0.112474,0.993456
1.17904,-0.0271541,0.834621,0.274206,-0.100334,-0.118776,0.996785,-0.0749516,0.0283086,0.0776376,0.990868,-0.110244,-0.0197871,0.112088,0.993501
1.17919,-0.0272359,0.83456,0.274585,-0.101059,-0.118032,0.996787,-0.0749718,0.0281787,0.0776356,0.99091,-0.109866,-0.0196857,0.111701,0.993547
1.17933,-0.0273177,0.8345,0.274978,-0.101782,-0.117214,0.996789,-0.0749934,0.0280508,0.0776352,0.990953,-0.10948,-0.0195868,0.111306,0.993593
1.17948,-0.0273994,0.83444,0.27537,-0.102502,-0.116395,0.996791,-0.075015,0.027923,0.0776348,0.990995,-0.109094,-0.0194879,0.110911,0.993639
1.17963,-0.0274826,0.83438,0.275758,-0.103219,-0.115496,0.996793,-0.0750387,0.0277983,0.0776367,0.991039,-0.108695,-0.0193928,0.110505,0.993686
1.17977,-0.0275643,0.834322,0.276144,-0.103931,-0.114596,0.996795,-0.0750623,0.0276735,0.0776387,0.991082,-0.108296,-0.0192977,0.110098,0.993733
1.17992,-0.0276461,0.834263,0.27653,-0.10464,-0.113696,0.996796,-0.0750858,0.0275487,0.0776407,0.991126,-0.107898,-0.0192027,0.109691,0.99378
1.18006,-0.027728,0.834205,0.276898,-0.105335,-0.112761,0.996798,-0.0751107,0.0274261,0.0776442,0.99117,-0.107491,-0.0191102,0.109276,0.993828
1.18021,-0.0278098,0.834148,0.277264,-0.106027,-0.111825,0.996799,-0.0751356,0.0273035,0.0776477,0.991213,-0.107084,-0.0190178,0.108861,0.993875
1.18036,-0.0278932,0.834091,0.277592,-0.106694,-0.110856,0.996801,-0.0751624,0.0271843,0.0776534,0.991258,-0.106665,-0.0189295,0.108435,0.993923
1.1805,-0.0279749,0.834035,0.277918,-0.107356,-0.109887,0.996802,-0.0751891,0.027065,0.077659,0.991303,-0.106246,-0.0188411,0.108008,0.993971
1.18065,-0.0280567,0.833979,0.278244,-0.108015,-0.108917,0.996803,-0.0752158,0.0269457,0.0776648,0.991347,-0.105827,-0.0187527,0.107581,0.994019
1.1808,-0.0281385,0.833923,0.278533,-0.10864,-0.107936,0.996804,-0.0752436,0.0268287,0.0776718,0.991392,-0.1054,-0.0186671,0.107147,0.994068
1.18094,-0.0282203,0.833869,0.278821,-0.109263,-0.106954,0.996805,-0.0752713,0.0267116,0.0776789,0.991437,-0.104973,-0.0185814,0.106713,0.994116
1.18109,-0.0283034,0.833814,0.27906,-0.110012,-0.105935,0.996806,-0.0753006,0.026598,0.0776878,0.991482,-0.104535,-0.0184999,0.106267,0.994165
1.18124,-0.028385,0.833761,0.279297,-0.110756,-0.104915,0.996807,-0.0753298,0.0264844,0.0776967,0.991528,-0.104097,-0.0184185,0.105822,0.994215
1.18138,-0.0284666,0.833707,0.279534,-0.111497,-0.103895,0.996808,-0.075359,0.0263708,0.0777056,0.991573,-0.103658,-0.018337,0.105376,0.994263
1.18153,-0.0285482,0.833655,0.279748,-0.111851,-0.102922,0.996808,-0.075389,0.0262595,0.0777155,0.991619,-0.103213,-0.0182583,0.104924,0.994313
1.18168,-0.0286295,0.833603,0.279962,-0.112202,-0.101948,0.996809,-0.0754189,0.0261482,0.0777254,0.991664,-0.102767,-0.0181796,0.104471,0.994362
1.18183,-0.0287123,0.833551,0.280146,-0.11239,-0.100969,0.99681,-0.0754494,0.0260402,0.0777362,0.99171,-0.102311,-0.018105,0.104009,0.994412
1.18198,-0.0287932,0.8335,0.280328,-0.112572,-0.0999895,0.99681,-0.0754798,0.0259322,0.077747,0.991757,-0.101855,-0.0180304,0.103546,0.994461
1.18212,-0.0288737,0.83345,0.28051,-0.112751,-0.0990097,0.996811,-0.0755103,0.0258241,0.0777578,0.991802,-0.101399,-0.0179558,0.103083,0.994511
1.18227,-0.028954,0.8334,0.280661,-0.112885,-0.0980177,0.996811,-0.0755408,0.0257183,0.077769,0.991849,-0.100936,-0.0178839,0.102614,0.99456
1.18242,-0.0290338,0.833351,0.280811,-0.113015,-0.0970257,0.996811,-0.0755714,0.0256124,0.0777802,0.991895,-0.100473,-0.0178119,0.102144,0.99461
1.18257,-0.0291152,0.833301,0.280924,-0.11313,-0.0960017,0.996812,-0.075602,0.0255097,0.0777918,0.991942,-0.1,-0.0177439,0.101666,0.99466
1.18271,-0.0291944,0.833253,0.281036,-0.11324,-0.0949774,0.996812,-0.0756325,0.0254069,0.0778033,0.991988,-0.0995275,-0.0176758,0.101187,0.99471
1.18286,-0.0292734,0.833205,0.281147,-0.113346,-0.0939529,0.996812,-0.075663,0.0253041,0.0778149,0.992035,-0.0990547,-0.0176078,0.100708,0.99476
1.18301,-0.029352,0.833158,0.281258,-0.113463,-0.0928925,0.996813,-0.0756934,0.0252034,0.0778266,0.992082,-0.0985755,-0.0175423,0.100223,0.99481
1.18316,-0.0294303,0.833112,0.281369,-0.113576,-0.0918321,0.996813,-0.0757238,0.0251026,0.0778383,0.992128,-0.0980962,-0.0174768,0.0997375,0.99486
1.18331,-0.02951,0.833065,0.281483,-0.113679,-0.0907108,0.996813,-0.075754,0.0250048,0.07785,0.992175,-0.0976078,-0.0174149,0.0992433,0.994911
1.18346,-0.0295875,0.83302,0.281595,-0.113776,-0.0895891,0.996813,-0.0757842,0.0249069,0.0778619,0.992222,-0.097119,-0.0173531,0.0987488,0.994961
1.1836,-0.0296647,0.832975,0.281707,-0.11387,-0.0884673,0.996813,-0.0758143,0.024809,0.0778737,0.992269,-0.0966302,-0.0172912,0.0982543,0.995011
1.18375,-0.0297415,0.832931,0.281822,-0.113949,-0.0873061,0.996813,-0.0758443,0.024713,0.0778856,0.992316,-0.0961353,-0.0172318,0.0977537,0.995061
1.1839,-0.0298181,0.832888,0.281935,-0.114024,-0.0861448,0.996813,-0.0758743,0.0246169,0.0778975,0.992363,-0.0956403,-0.0171723,0.0972531,0.995112
1.18405,-0.0298959,0.832844,0.282052,-0.114095,-0.0849264,0.996814,-0.0759041,0.0245237,0.0779094,0.992411,-0.0951366,-0.0171164,0.0967441,0.995162
1.1842,-0.0299716,0.832802,0.282169,-0.114159,-0.0837076,0.996814,-0.0759338,0.0244305,0.0779213,0.992458,-0.0946327,-0.0170604,0.0962348,0.995212
1.18435,-0.030047,0.832761,0.282284,-0.11422,-0.0824887,0.996814,-0.0759635,0.0243372,0.0779333,0.992505,-0.0941287,-0.0170044,0.0957254,0.995263
1.18449,-0.0301218,0.83272,0.282407,-0.114273,-0.0812275,0.996814,-0.0759931,0.0242458,0.0779453,0.992552,-0.0936187,-0.0169508,0.0952103,0.995313
1.18464,-0.0301963,0.832679,0.28253,-0.114322,-0.0799663,0.996813,-0.0760226,0.0241544,0.0779574,0.992599,-0.0931088,-0.0168972,0.0946951,0.995363
1.18479,-0.0302721,0.83264,0.282664,-0.114374,-0.0786423,0.996813,-0.076052,0.0240657,0.0779695,0.992647,-0.0925904,-0.0168471,0.0941718,0.995413
1.18494,-0.0303457,0.832601,0.282797,-0.114418,-0.0773178,0.996813,-0.0760814,0.023977,0.0779817,0.992694,-0.0920718,-0.0167969,0.0936481,0.995464
1.18509,-0.0304189,0.832563,0.282929,-0.114459,-0.0759933,0.996813,-0.0761107,0.0238883,0.0779938,0.992741,-0.0915531,-0.0167467,0.0931244,0.995514
1.18524,-0.0304915,0.832525,0.283068,-0.114495,-0.0746279,0.996813,-0.07614,0.0238013,0.0780061,0.992788,-0.0910286,-0.0166988,0.0925951,0.995564
1.18539,-0.030564,0.832489,0.283206,-0.114527,-0.0732625,0.996813,-0.0761693,0.0237143,0.0780185,0.992835,-0.0905041,-0.0166508,0.0920658,0.995614
1.18554,-0.0306378,0.832452,0.283355,-0.114567,-0.07184,0.996813,-0.0761987,0.0236298,0.0780311,0.992883,-0.0899713,-0.016606,0.0915284,0.995664
1.18569,-0.0307094,0.832417,0.283503,-0.1146,-0.070417,0.996812,-0.0762281,0.0235453,0.0780438,0.99293,-0.0894382,-0.0165611,0.0909906,0.995714
1.18584,-0.0307804,0.832382,0.28365,-0.114629,-0.068994,0.996812,-0.0762574,0.0234608,0.0780564,0.992977,-0.088905,-0.0165163,0.0904528,0.995764
1.18599,-0.0308511,0.832349,0.283801,-0.114655,-0.0675368,0.996812,-0.0762869,0.0233777,0.0780694,0.993024,-0.0883661,-0.0164735,0.0899094,0.995814
1.18614,-0.0309213,0.832316,0.283951,-0.114678,-0.0660795,0.996812,-0.0763163,0.0232947,0.0780824,0.993071,-0.0878271,-0.0164306,0.0893659,0.995863
1.18629,-0.0309929,0.832283,0.2841,-0.114712,-0.0645798,0.996811,-0.0763463,0.0232136,0.078096,0.993118,-0.0872798,-0.0163904,0.0888144,0.995913
1.18644,-0.0310621,0.832252,0.284248,-0.114739,-0.0630797,0.996811,-0.0763761,0.0231325,0.0781095,0.993165,-0.0867322,-0.0163502,0.0882625,0.995963
1.18659,-0.031131,0.832221,0.284395,-0.114763,-0.0615796,0.99681,-0.076406,0.0230514,0.0781231,0.993211,-0.0861846,-0.0163099,0.0877106,0.996012
1.18674,-0.0311995,0.832191,0.284539,-0.114784,-0.060057,0.99681,-0.0764362,0.0229714,0.0781372,0.993258,-0.0856312,-0.0162712,0.087153,0.996062
1.18689,-0.0312675,0.832162,0.284682,-0.114802,-0.0585344,0.996809,-0.0764663,0.0228913,0.0781513,0.993305,-0.0850778,-0.0162325,0.0865953,0.996111
1.18704,-0.0313369,0.832134,0.284812,-0.114829,-0.0569882,0.996809,-0.0764973,0.0228126,0.0781662,0.993351,-0.0845161,-0.0161956,0.0860295,0.996161
1.18719,-0.0314038,0.832106,0.284942,-0.11485,-0.0554416,0.996808,-0.0765282,0.0227337,0.0781811,0.993398,-0.0839541,-0.0161588,0.0854635,0.99621
1.18734,-0.0314703,0.832079,0.28507,-0.114866,-0.053895,0.996808,-0.076559,0.0226549,0.078196,0.993444,-0.083392,-0.0161219,0.0848973,0.996259
1.18749,-0.0315364,0.832053,0.285187,-0.114878,-0.0523392,0.996807,-0.0765905,0.0225765,0.0782115,0.99349,-0.0828243,-0.016086,0.0843256,0.996308
1.18764,-0.031602,0.832028,0.285302,-0.114887,-0.0507833,0.996806,-0.0766218,0.0224982,0.078227,0.993536,-0.0822565,-0.0160501,0.0837537,0.996357
1.18779,-0.0316691,0.832004,0.285393,-0.114902,-0.0492227,0.996806,-0.0766541,0.0224201,0.0782434,0.993583,-0.0816807,-0.0160151,0.083174,0.996406
1.18794,-0.0317336,0.83198,0.285483,-0.114909,-0.0476617,0.996805,-0.0766864,0.022342,0.0782599,0.993628,-0.0811046,-0.01598,0.0825939,0.996455
1.18809,-0.0317977,0.831957,0.285573,-0.114912,-0.0461007,0.996804,-0.0767186,0.0222639,0.0782763,0.993674,-0.0805284,-0.0159451,0.0820138,0.996504
